Time, ID, Lat, Lon, Alt, #Samples, SSID, MAC, Frequncy, Signal
2017-11-02 08:42:38,model=LG-D855,32.10350760300028,35.19849807075006,651.064766122336,2,,00:02:6f:8e:64:67,1.0,-86.0
2017-11-02 08:42:44,model=LG-D855,32.103305018116785,35.19852986230627,655.6032742190412,3,PasNET 5G,f8:e9:03:0e:9a:d4,60.0,-89.0
2017-11-02 08:42:48,model=LG-D855,32.1030229614717,35.19869026324528,643.6528301886792,2,dana,04:a1:51:c4:5d:50,1.0,-72.0
2017-11-02 08:42:48,model=LG-D855,32.10347576273702,35.198554238650516,640.89446366782,2,PASNET 2.4G,f8:e9:03:0e:9a:d3,9.0,-74.0
2017-11-02 08:42:48,model=LG-D855,32.103305018116785,35.19852986230627,655.6032742190412,3,PasNET 5G,f8:e9:03:0e:9a:d4,60.0,-83.0
2017-11-02 08:42:48,model=LG-D855,32.10293911,35.19861672,648.0,1,DIRECT-2OEVGENIAmsWQ,22:16:d8:b9:f9:9a,6.0,-74.0
2017-11-02 08:42:48,model=LG-D855,32.10293911,35.19861672,648.0,1,No Free WiFi For You_5,c4:12:f5:84:74:ea,48.0,-84.0
2017-11-02 08:42:48,model=LG-D855,32.10293911,35.19861672,648.0,1,hanid_2.4_5,3c:1e:04:09:2e:bd,48.0,-88.0
2017-11-02 08:42:48,model=LG-D855,32.103531887037846,35.19854770421621,640.1513513513514,2,MyNet_BB_5,e8:fc:af:9d:c5:87,60.0,-88.0
2017-11-02 08:42:50,model=LG-D855,32.1030229614717,35.19869026324528,643.6528301886792,2,dana,04:a1:51:c4:5d:50,1.0,-66.0
2017-11-02 08:42:50,model=LG-D855,32.10309342,35.19875206,640.0,1,BUFU,60:e3:27:a7:6f:3a,2.0,-71.0
2017-11-02 08:42:50,model=LG-D855,32.10361031009474,35.198536959803704,638.130579499872,2,Oshritel7,e4:6f:13:72:42:9a,11.0,-74.0
2017-11-02 08:42:50,model=LG-D855,32.10309342,35.19875206,640.0,1,BezeqFree,6a:12:f5:84:6d:10,3.0,-77.0
2017-11-02 08:42:50,model=LG-D855,32.10309342,35.19875206,640.0,1,No Free WiFi For You,c4:12:f5:84:74:eb,5.0,-77.0
2017-11-02 08:42:50,model=LG-D855,32.10309342,35.19875206,640.0,1,Ira1,c4:12:f5:84:6d:13,3.0,-79.0
2017-11-02 08:42:50,model=LG-D855,32.103632592284804,35.19852768722621,638.0499921887205,2,Nezeq_benleumi,20:4e:7f:23:f5:13,11.0,-79.0
2017-11-02 08:42:50,model=LG-D855,32.10309342,35.19875206,640.0,1,AEH-W4A1-b0411d259543,b0:41:1d:25:95:43,5.0,-85.0
2017-11-02 08:42:50,model=LG-D855,32.10309342,35.19875206,640.0,1,Bezeq Free,62:12:f5:84:74:e8,5.0,-76.0
2017-11-02 08:42:50,model=LG-D855,32.10435476333333,35.19912751666667,641.0,3,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:42:52,model=LG-D855,32.10369002755714,35.198538136862766,638.7033465136466,2,Dana_2.4,10:5a:f7:0f:10:a1,1.0,-63.0
2017-11-02 08:42:52,model=LG-D855,32.10329534,35.19879883,641.0,1,Aliza,7c:b7:33:2b:fa:df,1.0,-77.0
2017-11-02 08:42:52,model=LG-D855,32.10380465101742,35.198462427484756,638.036362300742,2,nnw2,c8:be:19:09:66:11,9.0,-82.0
2017-11-02 08:42:52,model=LG-D855,32.10340829407243,35.198814991112776,637.742805620257,2,vera215,48:ee:0c:3d:46:cd,9.0,-85.0
2017-11-02 08:42:52,model=LG-D855,32.1038301067474,35.19844561384574,637.8882375626688,2,BorisMil,74:44:01:53:a8:16,11.0,-82.0
2017-11-02 08:42:54,model=LG-D855,32.104001550364245,35.19838699451707,635.9729779076137,2,nnw,f0:b4:29:d8:9b:6a,4.0,-73.0
2017-11-02 08:42:54,model=LG-D855,32.10340829407243,35.198814991112776,637.742805620257,2,vera215,48:ee:0c:3d:46:cd,9.0,-78.0
2017-11-02 08:42:54,model=LG-D855,32.10398280816812,35.19840360962633,635.9363702682987,2,TP-LINK_133A,30:b5:c2:6d:13:3a,6.0,-76.0
2017-11-02 08:42:54,model=LG-D855,32.10350341,35.1988286,635.0,1,BezeqFree,62:ee:0c:3d:46:ce,9.0,-77.0
2017-11-02 08:42:54,model=LG-D855,32.103996072064064,35.19839185107474,635.9622775800713,2,BezeqFree,06:ae:db:c0:ed:05,6.0,-78.0
2017-11-02 08:42:54,model=LG-D855,32.10350341,35.1988286,635.0,1,nnw,f0:b4:29:d8:9b:6b,36.0,-85.0
2017-11-02 08:42:54,model=LG-D855,32.10350341,35.1988286,635.0,1,HOTBOX-C580,c0:ac:54:f6:1c:5c,11.0,-81.0
2017-11-02 08:42:54,model=LG-D855,32.10350341,35.1988286,635.0,1,sandra,14:ae:db:c0:ed:05,6.0,-81.0
2017-11-02 08:42:54,model=LG-D855,32.10350341,35.1988286,635.0,1,why-fi,10:be:f5:3a:61:7a,1.0,-82.0
2017-11-02 08:42:54,model=LG-D855,32.10350341,35.1988286,635.0,1,galruach,d0:0f:6d:c2:18:9b,7.0,-82.0
2017-11-02 08:42:56,model=LG-D855,32.10371076,35.19879422,633.0,1,yaniv,80:26:89:1a:93:a1,3.0,-79.0
2017-11-02 08:42:56,model=LG-D855,32.10371076,35.19879422,633.0,1,Hanasti,f8:e9:03:0e:33:0b,1.0,-81.0
2017-11-02 08:42:56,model=LG-D855,32.10371076,35.19879422,633.0,1,yana2,4c:60:de:48:8d:d1,11.0,-79.0
2017-11-02 08:42:56,model=LG-D855,32.10371076,35.19879422,633.0,1,Mana,a4:2b:8c:98:86:7a,11.0,-76.0
2017-11-02 08:42:56,model=LG-D855,32.10371076,35.19879422,633.0,1,HOTBOX-7569,d4:7b:b0:79:75:6f,11.0,-79.0
2017-11-02 08:42:56,model=LG-D855,32.10371076,35.19879422,633.0,1,solomon,14:ae:db:c7:fb:f5,6.0,-79.0
2017-11-02 08:42:56,model=LG-D855,32.10390809031422,35.19862520771116,633.0,2,Valery,14:ae:db:42:14:55,6.0,-79.0
2017-11-02 08:42:56,model=LG-D855,32.10371076,35.19879422,633.0,1,DworNet,14:ae:db:ca:ae:c2,2.0,-80.0
2017-11-02 08:42:56,model=LG-D855,32.10371076,35.19879422,633.0,1,Bezeq Free CA167D,72:2b:8c:98:86:7b,11.0,-78.0
2017-11-02 08:42:56,model=LG-D855,32.103819917877615,35.1987118620458,633.0,2,Bezeq Free A0005F,62:0c:c8:1a:d2:cb,11.0,-83.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,HOTBOX-9F4A,08:6a:0a:22:9f:50,6.0,-83.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,Oleg,cc:b2:55:e9:61:3f,6.0,-78.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,yaroshevsky_2.4,14:ae:db:3e:b1:f2,10.0,-77.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,BEZEQINT-BD11,14:ae:db:55:bd:15,11.0,-79.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,kadmon,a0:ab:1b:63:0d:9c,2.0,-72.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,sinkel1,20:0c:c8:1a:d2:ca,11.0,-76.0
2017-11-02 08:42:58,model=LG-D855,32.103819917877615,35.1987118620458,633.0,2,Bezeq Free A0005F,62:0c:c8:1a:d2:cb,11.0,-76.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,BezeqFree,06:ae:db:3a:e7:9d,11.0,-81.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,Marfino,14:ae:db:3a:e7:9d,11.0,-83.0
2017-11-02 08:42:58,model=LG-D855,32.10391144,35.19864281,633.0,1,DIRECT-A6-HP OfficeJet Pro 6960,98:e7:f4:b5:61:a7,11.0,-85.0
2017-11-02 08:43:00,model=LG-D855,32.104072,35.19848482,633.0,1,hanid_2.4,3c:1e:04:09:2e:bc,6.0,-77.0
2017-11-02 08:43:00,model=LG-D855,32.104072,35.19848482,633.0,1,MyNet_BB_2.4,e8:fc:af:9d:c5:86,1.0,-75.0
2017-11-02 08:43:00,model=LG-D855,32.10347576273702,35.198554238650516,640.89446366782,2,PASNET 2.4G,f8:e9:03:0e:9a:d3,9.0,-78.0
2017-11-02 08:43:00,model=LG-D855,32.103305018116785,35.19852986230627,655.6032742190412,3,PasNET 5G,f8:e9:03:0e:9a:d4,60.0,-87.0
2017-11-02 08:43:00,model=LG-D855,32.103531887037846,35.19854770421621,640.1513513513514,2,MyNet_BB_5,e8:fc:af:9d:c5:87,60.0,-84.0
2017-11-02 08:43:00,model=LG-D855,32.104072,35.19848482,633.0,1,shlomit,14:ae:db:ce:5f:fd,6.0,-71.0
2017-11-02 08:43:00,model=LG-D855,32.10390809031422,35.19862520771116,633.0,2,Valery,14:ae:db:42:14:55,6.0,-72.0
2017-11-02 08:43:00,model=LG-D855,32.104072,35.19848482,633.0,1,Lia,f4:f2:6d:6d:7e:f9,11.0,-81.0
2017-11-02 08:43:00,model=LG-D855,32.10350760300028,35.19849807075006,651.064766122336,2,,00:02:6f:8e:64:67,1.0,-84.0
2017-11-02 08:43:02,model=LG-D855,32.10361031009474,35.198536959803704,638.130579499872,2,Oshritel7,e4:6f:13:72:42:9a,11.0,-79.0
2017-11-02 08:43:02,model=LG-D855,32.103632592284804,35.19852768722621,638.0499921887205,2,Nezeq_benleumi,20:4e:7f:23:f5:13,11.0,-81.0
2017-11-02 08:43:02,model=LG-D855,32.10419941,35.19829181,636.0,1,HP-Print-B4-Officejet 6700,fc:15:b4:63:92:b4,6.0,-73.0
2017-11-02 08:43:02,model=LG-D855,32.10419941,35.19829181,636.0,1,Oleg,14:ae:db:cb:b6:45,11.0,-75.0
2017-11-02 08:43:02,model=LG-D855,32.10486150551028,35.19845823091979,637.3290689458612,3,virus,b0:48:7a:a1:35:b6,1.0,-78.0
2017-11-02 08:43:02,model=LG-D855,32.10426943329509,35.19819588828197,635.4488524590164,2,gertners,14:d6:4d:f4:52:b3,6.0,-82.0
2017-11-02 08:43:02,model=LG-D855,32.104691669114004,35.19842172950091,637.6377781906385,3,MIS,d0:0f:6d:f0:dc:fb,9.0,-82.0
2017-11-02 08:43:02,model=LG-D855,32.10419941,35.19829181,636.0,1,P4-79215UF_UF,88:28:b3:8a:21:5f,9.0,-83.0
2017-11-02 08:43:02,model=LG-D855,32.10419941,35.19829181,636.0,1,Ovadiadavid,d0:d4:12:67:2d:ca,11.0,-83.0
2017-11-02 08:43:02,model=LG-D855,32.10435476333333,35.19912751666667,641.0,3,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:43:04,model=LG-D855,32.10369002755714,35.198538136862766,638.7033465136466,2,Dana_2.4,10:5a:f7:0f:10:a1,1.0,-80.0
2017-11-02 08:43:04,model=LG-D855,32.10380465101742,35.198462427484756,638.036362300742,2,nnw2,c8:be:19:09:66:11,9.0,-83.0
2017-11-02 08:43:04,model=LG-D855,32.1038301067474,35.19844561384574,637.8882375626688,2,BorisMil,74:44:01:53:a8:16,11.0,-79.0
2017-11-02 08:43:04,model=LG-D855,32.10426943329509,35.19819588828197,635.4488524590164,2,gertners,14:d6:4d:f4:52:b3,6.0,-74.0
2017-11-02 08:43:04,model=LG-D855,32.10432646,35.19811777,635.0,1,Stas,d0:0f:6d:f0:57:81,6.0,-74.0
2017-11-02 08:43:04,model=LG-D855,32.10432646,35.19811777,635.0,1,_______EXT1,a4:2b:b0:b0:69:ac,11.0,-78.0
2017-11-02 08:43:04,model=LG-D855,32.10432646,35.19811777,635.0,1,Evgeny1,f4:f2:6d:6d:81:6c,2.0,-79.0
2017-11-02 08:43:04,model=LG-D855,32.10466139244036,35.19803611291743,635.5302752293578,2,OsenkaNet,c4:12:f5:ff:5b:a4,7.0,-85.0
2017-11-02 08:43:04,model=LG-D855,32.10432646,35.19811777,635.0,1,Xerox,5e:01:07:f5:7f:5c,10.0,-84.0
2017-11-02 08:43:07,model=LG-D855,32.104001550364245,35.19838699451707,635.9729779076137,2,nnw,f0:b4:29:d8:9b:6a,4.0,-75.0
2017-11-02 08:43:07,model=LG-D855,32.10398280816812,35.19840360962633,635.9363702682987,2,TP-LINK_133A,30:b5:c2:6d:13:3a,6.0,-81.0
2017-11-02 08:43:07,model=LG-D855,32.103996072064064,35.19839185107474,635.9622775800713,2,BezeqFree,06:ae:db:c0:ed:05,6.0,-81.0
2017-11-02 08:43:07,model=LG-D855,32.104691669114004,35.19842172950091,637.6377781906385,3,MIS,d0:0f:6d:f0:dc:fb,9.0,-74.0
2017-11-02 08:43:07,model=LG-D855,32.10491066532836,35.19848010315734,638.3665074095068,2,Dennis-Repeater,00:e0:20:1a:4f:4d,10.0,-75.0
2017-11-02 08:43:07,model=LG-D855,32.10452736,35.19792086,637.0,1,lg,9c:b2:b2:34:77:47,8.0,-76.0
2017-11-02 08:43:07,model=LG-D855,32.104958627106704,35.19855007947742,638.5374941415404,2,GOT,10:fe:ed:f6:49:0b,1.0,-81.0
2017-11-02 08:43:07,model=LG-D855,32.10452736,35.19792086,637.0,1,32,14:cc:20:f1:07:bc,13.0,-83.0
2017-11-02 08:43:07,model=LG-D855,32.10469821998165,35.19790024289908,636.4697247706422,2,vefremov2,c4:12:f5:f8:93:6e,10.0,-85.0
2017-11-02 08:43:09,model=LG-D855,32.10468319973382,35.197843442577984,633.3895731555923,3,moniot-10,c4:04:15:51:b2:cd,1.0,-80.0
2017-11-02 08:43:09,model=LG-D855,32.105037544290816,35.19838445777834,636.849631772053,3,apar20,a0:ab:1b:61:9a:84,9.0,-83.0
2017-11-02 08:43:11,model=LG-D855,32.10468319973382,35.197843442577984,633.3895731555923,3,moniot-10,c4:04:15:51:b2:cd,1.0,-74.0
2017-11-02 08:43:11,model=LG-D855,32.10465847,35.19784932,633.0,1,Elizabet1,d8:fe:e3:03:b6:b1,11.0,-80.0
2017-11-02 08:43:11,model=LG-D855,32.10465847,35.19784932,633.0,1,barak,c4:12:f5:80:e5:1b,1.0,-81.0
2017-11-02 08:43:11,model=LG-D855,32.10481871380892,35.19791053793788,634.6045239702903,2,__5G,a4:2b:b0:b0:69:ae,40.0,-89.0
2017-11-02 08:43:11,model=LG-D855,32.10465847,35.19784932,633.0,1,HP-Print-11-Deskjet 4640 series,5c:b9:01:6a:93:11,11.0,-86.0
2017-11-02 08:43:13,model=LG-D855,32.10497744424441,35.19834784821187,638.0789337026137,2,Bella_2.4,04:a1:51:df:7f:c1,1.0,-77.0
2017-11-02 08:43:13,model=LG-D855,32.10497004,35.19833448,638.0,2,Simba,14:ae:db:52:93:bd,5.0,-84.0
2017-11-02 08:43:13,model=LG-D855,32.10497004,35.19833448,638.0,2,Juliet,c4:12:f5:fb:1e:90,9.0,-84.0
2017-11-02 08:43:15,model=LG-D855,32.10471382,35.19784135,635.0,1,2.4G_COMFAST_1F6775,40:a5:ef:1f:67:77,7.0,-80.0
2017-11-02 08:43:15,model=LG-D855,32.10471382,35.19784135,635.0,1,menahem,14:ae:db:4d:da:25,1.0,-82.0
2017-11-02 08:43:15,model=LG-D855,32.10471382,35.19784135,635.0,1,deckel5,a4:2b:8c:99:50:87,60.0,-89.0
2017-11-02 08:43:15,model=LG-D855,32.10471382,35.19784135,635.0,1,Bella_2.4_5,04:a1:51:df:7f:c2,60.0,-89.0
2017-11-02 08:43:17,model=LG-D855,32.10468319973382,35.197843442577984,633.3895731555923,3,moniot-10,c4:04:15:51:b2:cd,1.0,-68.0
2017-11-02 08:43:17,model=LG-D855,32.10474754,35.19782742,634.0,1,yelena,16:0c:c3:ee:8e:09,6.0,-76.0
2017-11-02 08:43:17,model=LG-D855,32.10474754,35.19782742,634.0,1,YuL,14:ae:db:b2:d0:dd,11.0,-82.0
2017-11-02 08:43:17,model=LG-D855,32.10474754,35.19782742,634.0,1,BezeqFree,06:ae:db:b2:d0:dd,11.0,-85.0
2017-11-02 08:43:19,model=LG-D855,32.10469821998165,35.19790024289908,636.4697247706422,2,vefremov2,c4:12:f5:f8:93:6e,10.0,-80.0
2017-11-02 08:43:19,model=LG-D855,32.10528786336831,35.19892043605268,640.7562071905049,3,Masha2,a0:4f:d4:2c:ee:21,1.0,-78.0
2017-11-02 08:43:19,model=LG-D855,32.10484957,35.19788198,636.0,1,Marina_bedroom,28:2c:b2:0a:b0:78,9.0,-83.0
2017-11-02 08:43:19,model=LG-D855,32.10484957,35.19788198,636.0,1,Andres,54:b8:0a:2c:6f:38,36.0,-90.0
2017-11-02 08:43:21,model=LG-D855,32.10486150551028,35.19845823091979,637.3290689458612,3,virus,b0:48:7a:a1:35:b6,1.0,-72.0
2017-11-02 08:43:21,model=LG-D855,32.10466139244036,35.19803611291743,635.5302752293578,2,OsenkaNet,c4:12:f5:ff:5b:a4,7.0,-80.0
2017-11-02 08:43:21,model=LG-D855,32.10481871380892,35.19791053793788,634.6045239702903,2,__5G,a4:2b:b0:b0:69:ae,40.0,-83.0
2017-11-02 08:43:23,model=LG-D855,32.105037544290816,35.19838445777834,636.849631772053,3,apar20,a0:ab:1b:61:9a:84,9.0,-74.0
2017-11-02 08:43:23,model=LG-D855,32.10521494,35.19862259,638.5,2,Irina-2.4Ghz,48:ee:0c:3a:88:09,9.0,-80.0
2017-11-02 08:43:23,model=LG-D855,32.105214939999996,35.19862259,638.4999999999999,2,T777,20:4e:7f:26:0d:9a,11.0,-84.0
2017-11-02 08:43:23,model=LG-D855,32.1053906,35.19913557666666,640.6666666666666,3,GOLAN T,42502_811_3931936,0.0,-113.0
2017-11-02 08:43:25,model=LG-D855,32.105296104999994,35.19880044,639.0,2,TP-LINK_5GHz_BFD924,f4:f2:6d:bf:d9:24,44.0,-82.0
2017-11-02 08:43:27,model=LG-D855,32.10534628665907,35.19899899277014,641.987879233086,2,YURI,14:ae:db:b6:8a:d5,11.0,-82.0
2017-11-02 08:43:28,model=LG-D855,32.10539346211643,35.199143294528824,641.9868267342471,3,Masha,a0:4f:d4:2c:ee:22,52.0,-83.0
2017-11-02 08:43:30,model=LG-D855,32.10497744424441,35.19834784821187,638.0789337026137,2,Bella_2.4,04:a1:51:df:7f:c1,1.0,-75.0
2017-11-02 08:43:30,model=LG-D855,32.10497004,35.19833448,638.0,2,Simba,14:ae:db:52:93:bd,5.0,-84.0
2017-11-02 08:43:30,model=LG-D855,32.10497004,35.19833448,638.0,2,Juliet,c4:12:f5:fb:1e:90,9.0,-84.0
2017-11-02 08:43:30,model=LG-D855,32.10528786336831,35.19892043605268,640.7562071905049,3,Masha2,a0:4f:d4:2c:ee:21,1.0,-72.0
2017-11-02 08:43:30,model=LG-D855,32.10539346211643,35.199143294528824,641.9868267342471,3,Masha,a0:4f:d4:2c:ee:22,52.0,-76.0
2017-11-02 08:43:30,model=LG-D855,32.1054821054054,35.199380749708936,642.8711018711018,2,koyfman1,00:22:b0:75:80:02,6.0,-75.0
2017-11-02 08:43:30,model=LG-D855,32.105373522784305,35.19909221517063,640.4681851341494,2,Maxim,c4:12:f5:f5:e5:ce,11.0,-81.0
2017-11-02 08:43:30,model=LG-D855,32.10551484551359,35.19952935328198,642.6822458203222,3,lemzakan,d0:d4:12:64:10:52,1.0,-81.0
2017-11-02 08:43:33,model=LG-D855,32.10486150551028,35.19845823091979,637.3290689458612,3,virus,b0:48:7a:a1:35:b6,1.0,-75.0
2017-11-02 08:43:33,model=LG-D855,32.104691669114004,35.19842172950091,637.6377781906385,3,MIS,d0:0f:6d:f0:dc:fb,9.0,-81.0
2017-11-02 08:43:33,model=LG-D855,32.105037544290816,35.19838445777834,636.849631772053,3,apar20,a0:ab:1b:61:9a:84,9.0,-77.0
2017-11-02 08:43:33,model=LG-D855,32.104958627106704,35.19855007947742,638.5374941415404,2,GOT,10:fe:ed:f6:49:0b,1.0,-79.0
2017-11-02 08:43:33,model=LG-D855,32.10521494,35.19862259,638.5,2,Irina-2.4Ghz,48:ee:0c:3a:88:09,9.0,-80.0
2017-11-02 08:43:33,model=LG-D855,32.10491066532836,35.19848010315734,638.3665074095068,2,Dennis-Repeater,00:e0:20:1a:4f:4d,10.0,-82.0
2017-11-02 08:43:33,model=LG-D855,32.105214939999996,35.19862259,638.4999999999999,2,T777,20:4e:7f:26:0d:9a,11.0,-84.0
2017-11-02 08:43:33,model=LG-D855,32.1053906,35.19913557666666,640.6666666666666,3,GOLAN T,42502_811_3931936,0.0,-113.0
2017-11-02 08:43:35,model=LG-D855,32.105296104999994,35.19880044,639.0,2,TP-LINK_5GHz_BFD924,f4:f2:6d:bf:d9:24,44.0,-82.0
2017-11-02 08:43:35,model=LG-D855,32.105373522784305,35.19909221517063,640.4681851341494,2,Maxim,c4:12:f5:f5:e5:ce,11.0,-76.0
2017-11-02 08:43:35,model=LG-D855,32.10551484551359,35.19952935328198,642.6822458203222,3,lemzakan,d0:d4:12:64:10:52,1.0,-71.0
2017-11-02 08:43:35,model=LG-D855,32.10548099,35.199312,640.0,1,TP-LINK_5GHz_A0D9A2,ec:08:6b:a0:d9:a2,44.0,-83.0
2017-11-02 08:43:35,model=LG-D855,32.105626225,35.19982534,643.5,2,TP-LINK_2.4GHz_A0D9A0,ec:08:6b:a0:d9:a0,1.0,-79.0
2017-11-02 08:43:35,model=LG-D855,32.10548099,35.199312,640.0,1,Leonov,48:ee:0c:3f:de:0f,11.0,-79.0
2017-11-02 08:43:35,model=LG-D855,32.105633668055184,35.1998516478318,643.6793692509856,2,Apartment_1,14:ae:db:37:5a:1d,11.0,-80.0
2017-11-02 08:43:35,model=LG-D855,32.10548099,35.199312,640.0,1,EdimaxADSL,80:1f:02:d7:be:84,13.0,-86.0
2017-11-02 08:43:35,model=LG-D855,32.105626225,35.19982534,643.4999999999999,2,,80:1f:02:d7:be:86,13.0,-85.0
2017-11-02 08:43:37,model=LG-D855,32.10534628665907,35.19899899277014,641.987879233086,2,YURI,14:ae:db:b6:8a:d5,11.0,-83.0
2017-11-02 08:43:37,model=LG-D855,32.10573840985227,35.20013746427382,645.0986267166043,3,BEK,14:ae:db:a1:dd:1d,1.0,-82.0
2017-11-02 08:43:37,model=LG-D855,32.10569244729744,35.20000347112748,645.3810198300283,2,Misha,84:26:15:ee:3f:f3,13.0,-82.0
2017-11-02 08:43:39,model=LG-D855,32.1057797978047,35.20031864062697,645.9731555715701,2,Vault 112,14:ae:db:4e:f0:25,6.0,-74.0
2017-11-02 08:43:39,model=LG-D855,32.1057902547502,35.20035276679477,646.0784012298233,2,BEK,16:ae:db:a1:dd:1d,1.0,-78.0
2017-11-02 08:43:39,model=LG-D855,32.10558375,35.19967884,644.0,1,BezeqFree,06:ae:db:47:74:9d,11.0,-79.0
2017-11-02 08:43:39,model=LG-D855,32.105792780897524,35.20036101085876,646.1038260576437,2,bek,06:ae:db:a1:dd:1d,1.0,-79.0
2017-11-02 08:43:39,model=LG-D855,32.10579252007446,35.20036015966453,646.1012009607686,2,Wifi_home,14:ae:db:47:74:9d,11.0,-81.0
2017-11-02 08:43:39,model=LG-D855,32.10575687231986,35.20020038061245,645.4323906907387,3,BEZEQINT-5289,14:ae:db:cf:52:8d,6.0,-82.0
2017-11-02 08:43:39,model=LG-D855,32.10558375,35.19967884,644.0,1,penthouse,d8:37:be:f1:47:8b,8.0,-86.0
2017-11-02 08:43:39,model=LG-D855,32.10558375,35.19967884,644.0,1,BezeqFree,6a:12:f5:fd:19:17,11.0,-87.0
2017-11-02 08:43:39,model=LG-D855,32.10558375,35.19967884,644.0,1,,80:1f:02:d7:be:85,13.0,-85.0
2017-11-02 08:43:39,model=LG-D855,32.10558375,35.19967884,644.0,1,,80:1f:02:d7:be:87,13.0,-86.0
2017-11-02 08:43:41,model=LG-D855,32.10573840985227,35.20013746427382,645.0986267166043,3,BEK,14:ae:db:a1:dd:1d,1.0,-76.0
2017-11-02 08:43:41,model=LG-D855,32.10575687231986,35.20020038061245,645.4323906907387,3,BEZEQINT-5289,14:ae:db:cf:52:8d,6.0,-73.0
2017-11-02 08:43:41,model=LG-D855,32.105825474999996,35.200407049999995,645.9999999999999,2,home2_2EX,74:da:38:65:8c:9d,1.0,-71.0
2017-11-02 08:43:41,model=LG-D855,32.105825475,35.20040705,646.0,2,lilia2016,14:ae:db:bd:f3:32,2.0,-74.0
2017-11-02 08:43:41,model=LG-D855,32.10566977,35.19983825,644.0,1,home2,18:a6:f7:5e:95:8e,1.0,-78.0
2017-11-02 08:43:41,model=LG-D855,32.10566977,35.19983825,644.0,1,home2,74:da:3a:65:8c:9e,1.0,-78.0
2017-11-02 08:43:41,model=LG-D855,32.10571002652142,35.199921616587886,644.5384047267356,2,oriii,10:be:f5:35:95:50,4.0,-81.0
2017-11-02 08:43:43,model=LG-D855,32.10528786336831,35.19892043605268,640.7562071905049,3,Masha2,a0:4f:d4:2c:ee:21,1.0,-76.0
2017-11-02 08:43:43,model=LG-D855,32.10539346211643,35.199143294528824,641.9868267342471,3,Masha,a0:4f:d4:2c:ee:22,52.0,-81.0
2017-11-02 08:43:43,model=LG-D855,32.1054821054054,35.199380749708936,642.8711018711018,2,koyfman1,00:22:b0:75:80:02,6.0,-80.0
2017-11-02 08:43:43,model=LG-D855,32.10571002652142,35.199921616587886,644.5384047267356,2,oriii,10:be:f5:35:95:50,4.0,-75.0
2017-11-02 08:43:43,model=LG-D855,32.105853132238856,35.20056207826264,647.1125867195244,2,ariella1,ec:08:6b:26:24:cc,1.0,-73.0
2017-11-02 08:43:43,model=LG-D855,32.10574454,35.19999309,645.0,1,ygn_2.4_2EX,74:da:38:c0:47:9c,1.0,-81.0
2017-11-02 08:43:43,model=LG-D855,32.10574454,35.19999309,645.0,1,sveta1585,4c:60:de:52:ae:22,11.0,-81.0
2017-11-02 08:43:45,model=LG-D855,32.10580807,35.20074098,648.0,2,Elis_2.4,90:8d:78:52:8c:5e,2.0,-79.0
2017-11-02 08:43:45,model=LG-D855,32.105808069999995,35.20074098,648.0,2,Viki,d0:d4:12:5e:a4:22,11.0,-80.0
2017-11-02 08:43:45,model=LG-D855,32.10580889170743,35.20074817761052,648.0372656430831,2,ariella1,10:be:f5:37:ca:3c,1.0,-81.0
2017-11-02 08:43:45,model=LG-D855,32.10580807,35.20074098,648.0,2,Efraim,7c:03:4c:ff:66:c1,11.0,-81.0
2017-11-02 08:43:45,model=LG-D855,32.105808069999995,35.20074098,648.0,2,HOUSE1,14:ae:db:3a:1e:c5,11.0,-82.0
2017-11-02 08:43:45,model=LG-D855,32.105807204333615,35.200365957829334,646.5930779310877,2,lora222,48:ee:0c:3a:c7:8e,9.0,-83.0
2017-11-02 08:43:45,model=LG-D855,32.105808069999995,35.20074097999999,648.0,2,BezeqFree,6a:8d:78:52:8c:5f,2.0,-83.0
2017-11-02 08:43:45,model=LG-D855,32.10580807,35.20074098,647.9999999999999,2,Bezeq-WIFI_2.4,48:ee:0c:3a:b8:94,7.0,-85.0
2017-11-02 08:43:45,model=LG-D855,32.1053906,35.19913557666666,640.6666666666666,3,GOLAN T,42502_811_3931936,0.0,-113.0
2017-11-02 08:43:47,model=LG-D855,32.10551484551359,35.19952935328198,642.6822458203222,3,lemzakan,d0:d4:12:64:10:52,1.0,-74.0
2017-11-02 08:43:47,model=LG-D855,32.105626225,35.19982534,643.5,2,TP-LINK_2.4GHz_A0D9A0,ec:08:6b:a0:d9:a0,1.0,-79.0
2017-11-02 08:43:47,model=LG-D855,32.105633668055184,35.1998516478318,643.6793692509856,2,Apartment_1,14:ae:db:37:5a:1d,11.0,-76.0
