Time, ID, Lat, Lon, Alt, #Samples, SSID, MAC, Frequncy, Signal
2017-12-03 08:37:27,model=SM-G950F_device=dreamlte,32.10290232094127,35.20841917773201,698.5520522757089,3,SGH-I337M,ec:9b:f3:26:ab:3a,6,-92.0
2017-12-03 08:37:30,model=SM-G950F_device=dreamlte,32.10246378160256,35.207563401001366,694.129943277534,1,Hoom_2.4,80:37:73:d7:ab:3a,1,-88.0
2017-12-03 08:37:33,model=SM-G950F_device=dreamlte,32.10309570760303,35.20769665213842,691.9218910832049,2, ,ec:8c:a2:89:03:37,44,-77.0
2017-12-03 08:37:33,model=SM-G950F_device=dreamlte,32.10310231558724,35.207698037468575,691.9064470832453,2,Ariel_University,ec:8c:a2:09:03:3c,44,-77.0
2017-12-03 08:37:33,model=SM-G950F_device=dreamlte,32.102764084088726,35.20836954273038,695.7348656091976,3,Ariel_University,1c:b9:c4:16:f4:7c,36,-81.0
2017-12-03 08:37:33,model=SM-G950F_device=dreamlte,32.103087547289434,35.20878632170847,698.3366336884912,3,Ariel_University,1c:b9:c4:16:d2:8c,44,-88.0
2017-12-03 08:37:33,model=SM-G950F_device=dreamlte,32.10258798763252,35.20759021123835,693.1085203108703,1,__ery,14:ae:db:58:0d:6d,11,-91.0
2017-12-03 08:37:36,model=SM-G950F_device=dreamlte,32.10281447386213,35.20758104767403,693.2074095942437,3,Ariel_University,ec:8c:a2:09:03:38,1,-77.0
2017-12-03 08:37:36,model=SM-G950F_device=dreamlte,32.10263460161589,35.20757686137406,692.0341048029707,1,bezek freeee,cc:fa:00:ae:93:46,6,-86.0
2017-12-03 08:37:36,model=SM-G950F_device=dreamlte,32.10263460161589,35.20757686137406,692.0341048029708,1,vladimir,00:0e:f4:c1:50:14,11,-92.0
2017-12-03 08:37:39,model=SM-G950F_device=dreamlte,32.10294522725105,35.20767327460506,691.0835484362619,2,Ariel_University,ec:8c:a2:08:a9:3c,36,-90.0
2017-12-03 08:37:39,model=SM-G950F_device=dreamlte,32.10272855515488,35.208795372052336,689.8946903102753,3,Ariel_University,1c:b9:c4:16:28:f8,6,-91.0
2017-12-03 08:37:42,model=SM-G950F_device=dreamlte,32.102861507686676,35.2076291986019,691.1036071541976,1,HOTFiber-3C40,a4:08:f5:20:72:6a,1,-87.0
2017-12-03 08:37:42,model=SM-G950F_device=dreamlte,32.102861507686676,35.2076291986019,691.1036071541976,1,Ariel_University,ec:8c:a2:08:77:48,6,-88.0
2017-12-03 08:37:42,model=SM-G950F_device=dreamlte,32.103147609584674,35.20814477182254,691.7941043072863,2,Biren2809,14:ae:db:cf:86:f5,11,-91.0
2017-12-03 08:37:45,model=SM-G950F_device=dreamlte,32.102499680910114,35.209132236783255,695.75847380163,3,Ariel_University,1c:b9:c4:16:f4:78,1,-78.0
2017-12-03 08:37:45,model=SM-G950F_device=dreamlte,32.10290232094127,35.20841917773201,698.5520522757089,3,SGH-I337M,ec:9b:f3:26:ab:3a,6,-79.0
2017-12-03 08:37:45,model=SM-G950F_device=dreamlte,32.10276968784859,35.207536172161696,695.1730814282531,2,Ariel_University,ec:8c:a2:08:a9:38,6,-81.0
2017-12-03 08:37:45,model=SM-G950F_device=dreamlte,32.10297429619621,35.20769754582129,690.9460551220589,1, ,1c:b9:c4:96:d2:87,44,-89.0
2017-12-03 08:37:45,model=SM-G950F_device=dreamlte,32.10297429619621,35.20769754582129,690.9460551220589,1,Ariel_University,ec:8c:a2:09:93:b8,11,-90.0
2017-12-03 08:37:49,model=SM-G950F_device=dreamlte,32.10294522725105,35.20767327460506,691.0835484362619,2,Ariel_University,ec:8c:a2:08:a9:3c,36,-75.0
2017-12-03 08:37:49,model=SM-G950F_device=dreamlte,32.103599683823795,35.20780581005687,690.5596425977142,3,Ariel_University,ec:8c:a2:08:7a:1c,44,-89.0
2017-12-03 08:37:52,model=SM-G950F_device=dreamlte,32.10281447386213,35.20758104767403,693.2074095942437,3,Ariel_University,ec:8c:a2:09:03:38,1,-71.0
2017-12-03 08:37:52,model=SM-G950F_device=dreamlte,32.10336860572801,35.20778829895446,690.7184156662418,3,Ariel_University,ec:8c:a2:08:a9:28,11,-87.0
2017-12-03 08:37:52,model=SM-G950F_device=dreamlte,32.10321891949164,35.2077603995489,690.8382411765818,2,Ariel_University,ec:8c:a2:09:0c:cc,44,-88.0
2017-12-03 08:37:52,model=SM-G950F_device=dreamlte,32.10317578496331,35.2077533608269,690.8658803245012,1,Ariel_University,ec:8c:a2:08:78:3c,40,-89.0
2017-12-03 08:37:52,model=SM-G950F_device=dreamlte,32.103766485175285,35.20783180358039,690.3776746163047,3,Ariel_University,ec:8c:a2:08:a9:2c,44,-91.0
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.103599683823795,35.20780581005687,690.5596425977142,3,Ariel_University,ec:8c:a2:08:7a:1c,44,-79.0
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.10321891949164,35.2077603995489,690.8382411765818,2,Ariel_University,ec:8c:a2:09:0c:cc,44,-80.0
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.10377986390148,35.207818162044134,690.4231966047739,2, ,ec:8c:a2:88:a9:27,44,-81.0
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.103254567862166,35.20776621667453,690.8153989055744,1, ,ec:8c:a2:88:a9:37,36,-81.0
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.103254567862166,35.20776621667453,690.8153989055744,1,Ariel_University,ec:8c:a2:26:ae:28,11,-88.0
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.103254567862166,35.20776621667453,690.8153989055744,1,richman,a0:4f:d4:46:a9:e1,11,-92.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103599683823795,35.20780581005687,690.5596425977142,3,Ariel_University,ec:8c:a2:08:7a:1c,44,-71.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.10375939005184,35.207824304039484,690.4413487921157,2, ,ec:8c:a2:88:7a:17,44,-71.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.10377787980504,35.20782590179721,690.4274628299759,2,Ariel_University,ec:8c:a2:08:7a:18,1,-71.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.10336860572801,35.20778829895446,690.7184156662418,3,Ariel_University,ec:8c:a2:08:a9:28,11,-79.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103323385092075,35.20778662747971,690.7687922307229,1,Ariel_University,ec:8c:a2:08:78:38,1,-81.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103323385092075,35.20778662747971,690.7687922307229,1,Ariel_University,ec:8c:a2:26:b0:58,6,-84.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103323385092075,35.20778662747971,690.7687922307229,1, ,ec:8c:a2:88:78:37,40,-90.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.10375765913946,35.2078374162539,690.445762142377,3,Ariel_University,ec:8c:a2:08:7b:8c,40,-91.0
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103323385092075,35.20778662747971,690.7687922307229,1,Ariel_University,ec:8c:a2:09:86:d8,6,-92.0
2017-12-03 08:38:04,model=SM-G950F_device=dreamlte,32.10342051137385,35.20780552775216,690.6874448611455,1, ,ec:8c:a2:89:0c:c7,44,-86.0
2017-12-03 08:38:04,model=SM-G950F_device=dreamlte,32.10342051137385,35.20780552775216,690.6874448611455,1,Ariel_University,ec:8c:a2:09:0c:c8,1,-86.0
2017-12-03 08:38:04,model=SM-G950F_device=dreamlte,32.10392178055328,35.207895366225024,690.2937519226789,3, ,ec:8c:a2:88:7b:87,40,-87.0
2017-12-03 08:38:04,model=SM-G950F_device=dreamlte,32.10342051137385,35.20780552775216,690.6874448611455,1,Ariel_University,ec:8c:a2:08:90:cc,36,-87.0
2017-12-03 08:38:07,model=SM-G950F_device=dreamlte,32.1036008123458,35.20781952974852,690.5542770521721,2,Ariel_University,ec:8c:a2:08:90:c8,11,-89.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10336860572801,35.20778829895446,690.7184156662418,3,Ariel_University,ec:8c:a2:08:a9:28,11,-71.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10353355128237,35.20781291804855,690.5795129917332,1,Ariel_University,ec:8c:a2:09:8c:38,1,-80.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10375765913946,35.2078374162539,690.445762142377,3,Ariel_University,ec:8c:a2:08:7b:8c,40,-81.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.103766485175285,35.20783180358039,690.3776746163047,3,Ariel_University,ec:8c:a2:08:a9:2c,44,-81.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10353355128237,35.20781291804855,690.5795129917332,1, ,00:27:22:f3:bb:3a,6,-86.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10375725007887,35.20784015835278,690.4441102635042,2, ,00:27:22:f3:bb:86,6,-87.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10318328682755,35.20906533477204,694.634990525025,3,Ariel_University,1c:b9:c4:16:d2:88,11,-88.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.102977706166676,35.20877424077835,696.0646322374478,3, ,ec:8c:a2:88:94:17,44,-88.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10353355128237,35.20781291804855,690.5795129917332,1,Ariel_University,ec:8c:a2:09:8c:3c,44,-88.0
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.103281793317706,35.20876114622549,705.1487381663791,3,Ariel_University,ec:8c:a2:08:94:1c,44,-88.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10375765913946,35.2078374162539,690.445762142377,3,Ariel_University,ec:8c:a2:08:7b:8c,40,-75.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10392178055328,35.207895366225024,690.2937519226789,3, ,ec:8c:a2:88:7b:87,40,-76.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.1036008123458,35.20781952974852,690.5542770521721,2,Ariel_University,ec:8c:a2:08:90:c8,11,-78.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10310231558724,35.207698037468575,691.9064470832453,2,Ariel_University,ec:8c:a2:09:03:3c,44,-84.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10309570760303,35.20769665213842,691.9218910832049,2, ,ec:8c:a2:89:03:37,44,-85.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10371440835981,35.2078263595938,690.4758805974767,1, ,ec:8c:a2:89:8c:37,44,-86.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.102764084088726,35.20836954273038,695.7348656091976,3,Ariel_University,1c:b9:c4:16:f4:7c,36,-89.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.103087547289434,35.20878632170847,698.3366336884912,3,Ariel_University,1c:b9:c4:16:d2:8c,44,-89.0
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10371440835981,35.2078263595938,690.4758805974767,1,Ariel_University,ec:8c:a2:0a:08:b8,6,-89.0
2017-12-03 08:38:16,model=SM-G950F_device=dreamlte,32.10375765913946,35.2078374162539,690.445762142377,3,Ariel_University,ec:8c:a2:08:7b:8c,40,-68.0
2017-12-03 08:38:16,model=SM-G950F_device=dreamlte,32.10395115783471,35.20786377093516,690.3267397654319,1,Ariel_University,ec:8c:a2:08:7b:88,1,-77.0
2017-12-03 08:38:16,model=SM-G950F_device=dreamlte,32.10375725007887,35.20784015835278,690.4441102635042,2, ,00:27:22:f3:bb:86,6,-81.0
2017-12-03 08:38:19,model=SM-G950F_device=dreamlte,32.10396303909033,35.20844384100144,691.9214773377325,3,AUC_54_R,00:25:86:cc:00:f8,5,-74.0
2017-12-03 08:38:19,model=SM-G950F_device=dreamlte,32.10410016147078,35.20842792478725,703.2732684202417,2,KCG_54,00:25:86:cc:07:b2,2,-87.0
2017-12-03 08:38:22,model=SM-G950F_device=dreamlte,32.10377787980504,35.20782590179721,690.4274628299759,2,Ariel_University,ec:8c:a2:08:7a:18,1,-84.0
2017-12-03 08:38:22,model=SM-G950F_device=dreamlte,32.103599683823795,35.20780581005687,690.5596425977142,3,Ariel_University,ec:8c:a2:08:7a:1c,44,-86.0
2017-12-03 08:38:22,model=SM-G950F_device=dreamlte,32.1044140461797,35.20788087493433,689.9496964638441,1,dlink,84:c9:b2:4a:e7:87,2,-86.0
